"gbif","myco","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","manual.remove"
"Euphorbia punctata","Euphorbia punctata",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia hypericifolia","Euphorbia hypericifolia",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia talaina","Euphorbia talaina",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia pentagona","Euphorbia pentagona",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia illirica","Euphorbia illirica",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia granulata","Euphorbia granulata",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia haussknechtii","Euphorbia haussknechtii",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia amygdaloides","Euphorbia amygdaloides",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia tshuiensis","Euphorbia tshuiensis",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia irgisensis","Euphorbia irgisensis",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia purpurea","Euphorbia purpurea",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia pubentissima","Euphorbia pubentissima",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia vermiculata","Euphorbia vermiculata",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia paradoxa","Euphorbia paradoxa",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia nicaeensis","Euphorbia nicaeensis",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia cordifolia","Euphorbia cordifolia",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia muricata","Euphorbia muricata",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia rapulum","Euphorbia rapulum",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia platyphylla","Euphorbia platyphyllos",1,1,"False","TRUE","FALSE","FALSE",
"Euphorbia semiperfoliata","Euphorbia semiperfoliata",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia pilosa","Euphorbia pilosa",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia ophthalmica","Euphorbia ophthalmica",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia lucida","Euphorbia lucida",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia hirta","Euphorbia hirta",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia terracina","Euphorbia terracina",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia turczaninowii","Euphorbia turczaninowii",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia macroceras","Euphorbia macroceras",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia peplus","Euphorbia peplus",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia royleana","Euphorbia royleana",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia procumbens","Euphorbia procumbens",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia procera","Euphorbia procera",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia indica","Euphorbia indica",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia helioscopia","Euphorbia helioscopia",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia potosina","Euphorbia potosina",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia verna","Euphorbia verna",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia seguieriana","Euphorbia seguieriana",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia inaequilatera","Euphorbia inaequilatera",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia ramosa","Euphorbia ramosa",1,1,"False","FALSE","FALSE","FALSE",
"Euphorbia lomelii","Euphorbia lomelii",1,1,"False","FALSE","FALSE","FALSE",
"Euphoria didyma","Euphoria didyma",1,1,"False","FALSE","FALSE","FALSE",
"Euphoria litchi","Euphoria litchi",1,1,"False","FALSE","FALSE","FALSE",
"Euphrasia nemorosa","Euphrasia nemorosa",1,1,"False","FALSE","FALSE","FALSE",
"Euphrasia hirtella","Euphrasia hirtella",1,1,"False","FALSE","FALSE","FALSE",
"Euphrasia alpina","Euphrasia alpina",1,1,"False","FALSE","FALSE","FALSE",
"Euphrasia stricta","Euphrasia stricta",1,1,"False","FALSE","FALSE","FALSE",
"Euphrasia frigida","Euphrasia frigida",1,1,"False","FALSE","FALSE","FALSE",
"Euphrasia minima","Euphrasia minima",1,1,"False","FALSE","FALSE","FALSE",
"Euphrasia odontites","Euphrasia odontites",1,1,"False","FALSE","FALSE","FALSE",
"Euphrasia caucasica","Euphrasia caucasica",1,1,"False","FALSE","FALSE","FALSE",
"Euphrasia vernalis","Euphrasia vernalis",1,1,"False","FALSE","FALSE","FALSE",
"Eurybia sibirica","Eurybia sibirica",1,1,"False","FALSE","FALSE","FALSE",
"Euryomyrtus ramosissima","Euryomyrtus ramosissima",1,1,"False","FALSE","FALSE","FALSE",
"Euterpe precatoria","Euterpe precatoria",1,1,"False","FALSE","FALSE","FALSE",
"Euterpe oleracea","Euterpe oleracea",1,1,"False","FALSE","FALSE","FALSE",
"Euterpe edulis","Euterpe edulis",1,1,"False","FALSE","FALSE","FALSE",
"Euthamia gymnospermoides","Euthamia gymnospermoides",1,1,"False","FALSE","FALSE","FALSE",
"Euthamia graminifolia","Euthamia graminifolia",1,1,"False","FALSE","FALSE","FALSE",
"Eutrema edwardsii","Eutrema edwardsii",1,1,"False","FALSE","FALSE","FALSE",
"Eutrema heterophyllum","Eutrema heterophyllum",1,1,"False","FALSE","FALSE","FALSE",
"Eutrochium maculatum","Eutrochium maculatum",1,1,"False","FALSE","FALSE","FALSE",
"Euxolus caudatus","Euxolus caudatus",1,1,"False","FALSE","FALSE","FALSE",
"Euxolus ascendens","Euxolus ascendens",1,1,"False","FALSE","FALSE","FALSE",
"Exacum filiforme","Exacum filiforme",1,1,"False","FALSE","FALSE","FALSE",
"Eysenhardtia polystachya","Eysenhardtia polystachya",1,1,"False","FALSE","FALSE","FALSE",
"Fagara heitzii","Fagara heitzii",1,1,"False","FALSE","FALSE","FALSE",
"Fagonia jolyi","Fagonia jolyi",1,1,"False","FALSE","FALSE","FALSE",
"Fagonia mysorensis","Fagonia mysorensis",1,1,"False","FALSE","FALSE","FALSE",
"Fagonia parviflora","Fagonia parviflora",1,1,"False","FALSE","FALSE","FALSE",
"Fagonia subinermis","Fagonia subinermis",1,1,"False","FALSE","FALSE","FALSE",
"Fagonia indica","Fagonia indica",1,1,"False","FALSE","FALSE","FALSE",
"Fagonia olivieri","Fagonia olivieri",1,1,"False","FALSE","FALSE","FALSE",
"Fagonia aucheri","Fagonia aucheri",1,1,"False","FALSE","FALSE","FALSE",
"Fagonia paulayana","Fagonia paulayana",1,1,"False","FALSE","FALSE","FALSE",
"Fagonia ovalifolia","Fagonia ovalifolia",1,1,"False","FALSE","FALSE","FALSE",
"Fagopyrum esculentum","Fagopyrum esculentum",1,1,"False","FALSE","FALSE","FALSE",
"Fagopyrum convolvulus","Fagopyrum convolvulus",1,1,"False","FALSE","FALSE","FALSE",
"Fagopyrum rotundatum","Fagopyrum rotundatum",1,1,"False","FALSE","FALSE","FALSE",
"Fagopyrum tataricum","Fagopyrum tataricum",1,1,"False","FALSE","FALSE","FALSE",
"Fagopyrum statice","Fagopyrum statice",1,1,"False","FALSE","FALSE","FALSE",
"Fagopyrum emarginatum","Fagopyrum emarginatum",1,1,"False","FALSE","FALSE","FALSE",
"Fagus hohenackerana","Fagus hohenackeri",1,1,"False","FALSE","FALSE","FALSE",
"Fagus grandifolia","Fagus grandifolia",1,1,"False","FALSE","FALSE","FALSE",
"Fagus longipetiolata","Fagus longipetiolata",1,1,"False","FALSE","FALSE","FALSE",
"Fagus sylvatica","Fagus sylvatica",1,1,"False","FALSE","FALSE","FALSE",
"Fagus taurica","Fagus taurica",1,1,"False","FALSE","FALSE","FALSE",
"Fagus crenata","Fagus crenata",1,1,"False","FALSE","FALSE","FALSE",
"Fagus engleriana","Fagus engleriana",1,1,"False","FALSE","FALSE","FALSE",
"Fagus orientalis","Fagus orientalis",1,1,"False","FALSE","FALSE","FALSE",
"Faidherbia albida","Faidherbia albida",1,1,"False","FALSE","FALSE","FALSE",
"Falcataria moluccana","Falcataria moluccana",1,1,"False","FALSE","FALSE","FALSE",
"Fallopia japonica","Fallopia japonica",1,1,"False","FALSE","FALSE","FALSE",
"Fallopia sachalinensis","Fallopia sachalinensis",1,1,"False","FALSE","FALSE","FALSE",
"Fallopia convolvulus","Fallopia convolvulus",1,1,"False","FALSE","FALSE","FALSE",
"Fedia sibirica","Fedia sibirica",1,1,"False","FALSE","FALSE","FALSE",
"Fedia locusta","Fedia locusta",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus horridus","Ferocactus horridus",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus recurvus","Ferocactus recurvus",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus latispinus","Ferocactus latispinus",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus nobilis","Ferocactus nobilis",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus gracilis","Ferocactus gracilis",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus rostii","Ferocactus rostii",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus flavovirens","Ferocactus flavovirens",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus johnstonianus","Ferocactus johnstonianus",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus peninsulae","Ferocactus peninsulae",1,1,"False","FALSE","FALSE","FALSE",
"Ferocactus cylindraceus","Ferocactus cylindraceus",1,1,"False","FALSE","FALSE","FALSE",
"Ferula caspica","Ferula caspica",1,1,"False","FALSE","FALSE","FALSE",
"Ferula dubjanskyi","Ferula dubjanskyi",1,1,"False","FALSE","FALSE","FALSE",
"Ferula lehmannii","Ferula lehmannii",1,1,"False","FALSE","FALSE","FALSE",
"Ferula peucedanifolia","Ferula peucedanifolia",1,1,"False","FALSE","FALSE","FALSE",
"Ferula nuda","Ferula nuda",1,1,"False","FALSE","FALSE","FALSE",
"Ferula kokanica","Ferula kokanica",1,1,"False","FALSE","FALSE","FALSE",
"Ferula wolgensis","Ferula wolgensis",1,1,"False","FALSE","FALSE","FALSE",
"Ferula orientalis","Ferula orientalis",1,1,"False","FALSE","FALSE","FALSE",
"Ferula assa-foetida","Ferula assa-foetida",1,1,"False","FALSE","FALSE","FALSE",
"Ferula canescens","Ferula canescens",1,1,"False","FALSE","FALSE","FALSE",
"Ferula foetida","Ferula foetida",1,1,"False","FALSE","FALSE","FALSE",
"Ferulago quercetorum","Ferulago quercetorum",1,1,"False","FALSE","FALSE","FALSE",
"Festuca filiformis","Festuca filiformis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca idahoensis","Festuca idahoensis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca degenii","Festuca degenii",1,1,"False","FALSE","FALSE","FALSE",
"Festuca sommieri","Festuca sommieri",1,1,"False","FALSE","FALSE","FALSE",
"Festuca beckeri","Festuca beckeri",1,1,"False","FALSE","FALSE","FALSE",
"Festuca ophioliticola","Festuca ophioliticola",1,1,"False","FALSE","FALSE","FALSE",
"Festuca prolifera","Festuca prolifera",1,1,"False","FALSE","FALSE","FALSE",
"Festuca heteropachys","Festuca heteropachys",1,1,"False","FALSE","FALSE","FALSE",
"Festuca morisiana","Festuca morisiana",1,1,"False","FALSE","FALSE","FALSE",
"Festuca hackelii","Festuca hackelii",1,1,"False","FALSE","FALSE","FALSE",
"Festuca puccinellii","Festuca puccinellii",1,1,"False","FALSE","FALSE","FALSE",
"Festuca alpina","Festuca alpina",1,1,"False","FALSE","FALSE","FALSE",
"Festuca vivipara","Festuca vivipara",1,1,"False","FALSE","FALSE","FALSE",
"Festuca quadriflora","Festuca quadriflora",1,1,"False","FALSE","FALSE","FALSE",
"Festuca callosa","Festuca callosa",1,1,"False","FALSE","FALSE","FALSE",
"Festuca komarovii","Festuca komarovii",1,1,"False","FALSE","FALSE","FALSE",
"Festuca cenisia","Festuca cenisia",1,1,"False","FALSE","FALSE","FALSE",
"Festuca arizonica","Festuca arizonica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca laevigata","Festuca laevigata",1,1,"False","FALSE","FALSE","FALSE",
"Festuca valida","Festuca valida",1,1,"False","FALSE","FALSE","FALSE",
"Festuca valesiaca","Festuca valesiaca",1,1,"False","FALSE","FALSE","FALSE",
"Festuca magellanica","Festuca magellanica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca tibetica","Festuca tibetica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca flavescens","Festuca flavescens",1,1,"False","FALSE","FALSE","FALSE",
"Festuca elwendiana","Festuca elwendiana",1,1,"False","FALSE","FALSE","FALSE",
"Festuca wagneri","Festuca wagneri",1,1,"False","FALSE","FALSE","FALSE",
"Festuca durandoi","Festuca durandoi",1,1,"False","FALSE","FALSE","FALSE",
"Festuca stricta","Festuca stricta",1,1,"False","FALSE","FALSE","FALSE",
"Festuca heterophylla","Festuca heterophylla",1,1,"False","FALSE","FALSE","FALSE",
"Festuca drymeja","Festuca drymeja",1,1,"False","FALSE","FALSE","FALSE",
"Festuca coelestis","Festuca coelestis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca alatavica","Festuca alatavica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca laxa","Festuca laxa",1,1,"False","FALSE","FALSE","FALSE",
"Festuca pyrenaica","Festuca pyrenaica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca algeriensis","Festuca algeriensis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca livida","Festuca livida",1,1,"False","FALSE","FALSE","FALSE",
"Festuca inops","Festuca inops",1,1,"False","FALSE","FALSE","FALSE",
"Festuca juncifolia","Festuca juncifolia",1,1,"False","FALSE","FALSE","FALSE",
"Festuca ovina","Festuca ovina",1,1,"False","FALSE","FALSE","FALSE",
"Festuca kryloviana","Festuca kryloviana",1,1,"False","FALSE","FALSE","FALSE",
"Festuca peristerea","Festuca peristerea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca amethystina","Festuca amethystina",1,1,"False","FALSE","FALSE","FALSE",
"Festuca infesta","Festuca infesta",1,1,"False","FALSE","FALSE","FALSE",
"Festuca calva","Festuca calva",1,1,"False","FALSE","FALSE","FALSE",
"Festuca ochroleuca","Festuca ochroleuca",1,1,"False","FALSE","FALSE","FALSE",
"Festuca pseudovina","Festuca pseudovina",1,1,"False","FALSE","FALSE","FALSE",
"Festuca occidentalis","Festuca occidentalis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca vasconcensis","Festuca vasconcensis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca hartmannii","Festuca hartmannii",1,1,"False","FALSE","FALSE","FALSE",
"Festuca eskia","Festuca eskia",1,1,"False","FALSE","FALSE","FALSE",
"Festuca frigida","Festuca frigida",1,1,"False","FALSE","FALSE","FALSE",
"Festuca brachyphylla","Festuca brachyphylla",1,1,"False","FALSE","FALSE","FALSE",
"Festuca kerguelensis","Festuca kerguelensis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca oelandica","Festuca oelandica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca amplissima","Festuca amplissima",1,1,"False","FALSE","FALSE","FALSE",
"Festuca kashmiriana","Festuca kashmiriana",1,1,"False","FALSE","FALSE","FALSE",
"Festuca violacea","Festuca violacea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca minutiflora","Festuca minutiflora",1,1,"False","FALSE","FALSE","FALSE",
"Festuca gigantea","Festuca gigantea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca engleri","Festuca engleri",1,1,"False","FALSE","FALSE","FALSE",
"Festuca duvalii","Festuca duvalii",1,1,"False","FALSE","FALSE","FALSE",
"Festuca longifolia","Festuca longifolia",1,1,"False","FALSE","FALSE","FALSE",
"Festuca lapidosa","Festuca lapidosa",1,1,"False","FALSE","FALSE","FALSE",
"Festuca glacialis","Festuca glacialis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca glauca","Festuca glauca",1,1,"False","FALSE","FALSE","FALSE",
"Festuca guestfalica","Festuca guestfalica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca scabriculmis","Festuca scabriculmis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca rubra","Festuca rubra",1,1,"False","FALSE","FALSE","FALSE",
"Festuca lemanii","Festuca lemanii",1,1,"False","FALSE","FALSE","FALSE",
"Festuca caerulescens","Festuca caerulescens",1,1,"False","FALSE","FALSE","FALSE",
"Festuca indigesta","Festuca indigesta",1,1,"False","FALSE","FALSE","FALSE",
"Festuca valentina","Festuca valentina",1,1,"False","FALSE","FALSE","FALSE",
"Festuca pseudodalmatica","Festuca pseudodalmatica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca fontqueri","Festuca fontqueri",1,1,"False","FALSE","FALSE","FALSE",
"Festuca frederikseniae","Festuca frederikseniae",1,1,"False","FALSE","FALSE","FALSE",
"Festuca gautieri","Festuca gautieri",1,1,"False","FALSE","FALSE","FALSE",
"Festuca xanthina","Festuca xanthina",1,1,"False","FALSE","FALSE","FALSE",
"Festuca dalmatica","Festuca dalmatica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca panciciana","Festuca panciciana",1,1,"False","FALSE","FALSE","FALSE",
"Festuca iberica","Festuca iberica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca pinifolia","Festuca pinifolia",1,1,"False","FALSE","FALSE","FALSE",
"Festuca polycolea","Festuca polycolea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca cataonica","Festuca cataonica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca graeca","Festuca graeca",1,1,"False","FALSE","FALSE","FALSE",
"Festuca magniflora","Festuca magniflora",1,1,"False","FALSE","FALSE","FALSE",
"Festuca mathewsii","Festuca mathewsii",1,1,"False","FALSE","FALSE","FALSE",
"Festuca durissima","Festuca durissima",1,1,"False","FALSE","FALSE","FALSE",
"Festuca pallens","Festuca pallens",1,1,"False","FALSE","FALSE","FALSE",
"Festuca afghanica","Festuca afghanica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca pringlei","Festuca pringlei",1,1,"False","FALSE","FALSE","FALSE",
"Festuca airoides","Festuca airoides",1,1,"False","FALSE","FALSE","FALSE",
"Festuca alpestris","Festuca alpestris",1,1,"False","FALSE","FALSE","FALSE",
"Festuca ticinensis","Festuca ticinensis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca capillata","Festuca capillata",1,1,"False","FALSE","FALSE","FALSE",
"Festuca sipylea","Festuca sipylea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca makutrensis","Festuca makutrensis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca nigrescens","Festuca nigrescens",1,1,"False","FALSE","FALSE","FALSE",
"Festuca picturata","Festuca picturata",1,1,"False","FALSE","FALSE","FALSE",
"Festuca oreophila","Festuca oreophila",1,1,"False","FALSE","FALSE","FALSE",
"Festuca rivularis","Festuca rivularis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca occitanica","Festuca occitanica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca nevadensis","Festuca nevadensis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca altaica","Festuca altaica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca bartherei","Festuca bartherei",1,1,"False","FALSE","FALSE","FALSE",
"Festuca varia","Festuca varia",1,1,"False","FALSE","FALSE","FALSE",
"Festuca deserti","Festuca deserti",1,1,"False","FALSE","FALSE","FALSE",
"Festuca rupicola","Festuca rupicola",1,1,"False","FALSE","FALSE","FALSE",
"Festuca contracta","Festuca contracta",1,1,"False","FALSE","FALSE","FALSE",
"Festuca cyllenica","Festuca cyllenica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca viviparoidea","Festuca viviparoidea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca olgae","Festuca olgae",1,1,"False","FALSE","FALSE","FALSE",
"Festuca altissima","Festuca altissima",1,1,"False","FALSE","FALSE","FALSE",
"Festuca pseudosulcata","Festuca pseudosulcata",1,1,"False","FALSE","FALSE","FALSE",
"Festuca arenicola","Festuca arenicola",1,1,"False","FALSE","FALSE","FALSE",
"Festuca vulpioides","Festuca vulpioides",1,1,"False","FALSE","FALSE","FALSE",
"Festuca richardsonii","Festuca richardsonii",1,1,"False","FALSE","FALSE","FALSE",
"Festuca arundinacea","Festuca arundinacea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca pyrogea","Festuca pyrogea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca bosniaca","Festuca bosniaca",1,1,"False","FALSE","FALSE","FALSE",
"Festuca jubata","Festuca jubata",1,1,"False","FALSE","FALSE","FALSE",
"Festuca pamirica","Festuca pamirica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca jacutica","Festuca jacutica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca norica","Festuca norica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca scabrifolia","Festuca scabrifolia",1,1,"False","FALSE","FALSE","FALSE",
"Festuca diffusa","Festuca diffusa",1,1,"False","FALSE","FALSE","FALSE",
"Festuca argentina","Festuca argentina",1,1,"False","FALSE","FALSE","FALSE",
"Festuca trichophylla","Festuca trichophylla",1,1,"False","FALSE","FALSE","FALSE",
"Festuca plicata","Festuca plicata",1,1,"False","FALSE","FALSE","FALSE",
"Festuca hyperborea","Festuca hyperborea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca maroccana","Festuca maroccana",1,1,"False","FALSE","FALSE","FALSE",
"Festuca kamtschatica","Festuca kamtschatica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca curvula","Festuca curvula",1,1,"False","FALSE","FALSE","FALSE",
"Festuca paradoxa","Festuca paradoxa",1,1,"False","FALSE","FALSE","FALSE",
"Festuca dahurica","Festuca dahurica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca arvernensis","Festuca arvernensis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca rupicaprina","Festuca rupicaprina",1,1,"False","FALSE","FALSE","FALSE",
"Festuca gracillima","Festuca gracillima",1,1,"False","FALSE","FALSE","FALSE",
"Festuca cyrnea","Festuca cyrnea",1,1,"False","FALSE","FALSE","FALSE",
"Festuca halleri","Festuca halleri",1,1,"False","FALSE","FALSE","FALSE",
"Festuca actae","Festuca actae",1,1,"False","FALSE","FALSE","FALSE",
"Festuca subverticillata","Festuca subverticillata",1,1,"False","FALSE","FALSE","FALSE",
"Festuca callieri","Festuca callieri",1,1,"False","FALSE","FALSE","FALSE",
"Festuca fleischeri","Festuca fleischeri",1,1,"False","FALSE","FALSE","FALSE",
"Festuca caucasica","Festuca caucasica",1,1,"False","FALSE","FALSE","FALSE",
"Festuca stenantha","Festuca stenantha",1,1,"False","FALSE","FALSE","FALSE",
"Festuca djimilensis","Festuca djimilensis",1,1,"False","FALSE","FALSE","FALSE",
"Festuca debilis","Festuca debilis",1,1,"False","FALSE","FALSE","FALSE",
