"gbif","tank","genus_jw","se_jw","gswitch","bothtpl","suspect","remove","manual.remove"
"Rubus canescens","Rubus canescens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus carpinifolius","Rubus carpinifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus caucasicus","Rubus caucasicus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus chamaemorus","Rubus chamaemorus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus chingii","Rubus chingii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus chloocladus","Rubus chloocladus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus clementis","Rubus clemens",1,0.97037037037,"False",FALSE,FALSE,FALSE,FALSE
"Rubus cochinchinensis","Rubus cochinchinensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus collinus","Rubus collinus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus commutatus","Rubus commutatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus constrictus","Rubus constrictus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus corchorifolius","Rubus corchorifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus coreanus","Rubus coreanus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus corylifolius","Rubus corylifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus corymbosus","Rubus corymbosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus crataegifolius","Rubus crataegifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus crispus","Rubus crispulus",1,0.97037037037,"False",FALSE,FALSE,FALSE,FALSE
"Rubus cuneifolius","Rubus cuneifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus cuneiformis","Rubus cuneifolius",1,0.963636363636,"False",FALSE,FALSE,FALSE,FALSE
"Rubus decorus","Rubus decor",1,0.952380952381,"False",FALSE,TRUE,FALSE,FALSE
"Rubus deliciosus","Rubus deliciosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus discolor","Rubus discolor",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus divaricatus","Rubus divaricatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus diversifolius","Rubus diversifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus dumetorum","Rubus dumetorum",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus eglandulosus","Rubus glandulosus",1,0.972222222222,"False",FALSE,FALSE,FALSE,FALSE
"Rubus elegantulus","Rubus elegantulus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus ellipticus","Rubus ellipticus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus eriocarpus","Rubus eriocarpus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus erubescens","Rubus erubescens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus eucalyptus","Rubus eucalyptus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus eustephanos","Rubus eustephanos",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus eustephanus","Rubus eustephanos",1,0.993939393939,"False",TRUE,FALSE,FALSE,FALSE
"Rubus fasciculatus","Rubus fasciculatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus fissus","Rubus fissus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus flagellaris","Rubus flagellaris",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus flexuosus","Rubus flexuosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus flos-amygdalae","Rubus flos-amygdali",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus foliatus","Rubus foliaceus",1,0.94212962963,"False",FALSE,TRUE,FALSE,FALSE
"Rubus foliosus","Rubus foliosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus fragarioides","Rubus fragarioides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus fragrans","Rubus fragrans",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus fraxinifoliolus","Rubus fraxinifolius",1,1,"False",TRUE,FALSE,FALSE,FALSE
"Rubus fraxinifolius","Rubus fraxinifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus frondosus","Rubus frondosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus fruticosus","Rubus fruticosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus fuscus","Rubus fuscus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus gentilis","Rubus gentilianus",1,0.972727272727,"False",FALSE,FALSE,FALSE,FALSE
"Rubus geoides","Rubus geoides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus geoideus","Rubus geoides",1,0.983333333333,"False",FALSE,FALSE,FALSE,FALSE
"Rubus germanus","Rubus germanicus",1,0.973333333333,"False",FALSE,FALSE,FALSE,FALSE
"Rubus glabratus","Rubus glabratus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus glabricarpus","Rubus glabricarpus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus glandicaulis","Rubus glandicaulis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus glandulosus","Rubus glandulosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus grabowskii","Rubus grabowskii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus gracilior","Rubus gracilis",1,0.965277777778,"False",FALSE,FALSE,FALSE,FALSE
"Rubus gracilis","Rubus gracilis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus grandiformis","Rubus grandifolius",1,0.977777777778,"False",FALSE,FALSE,FALSE,FALSE
"Rubus grayanus","Rubus grayanus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus guentheri","Rubus guentheri",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus hakonensis","Rubus hakonensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus heterophyllus","Rubus heterophyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus hirsutuosus","Rubus hirsutus",1,0.972727272727,"False",FALSE,FALSE,FALSE,FALSE
"Rubus hirsutus","Rubus hirsutus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus hirtus","Rubus hirtus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus hispidulus","Rubus hispidus",1,0.98,"False",FALSE,FALSE,FALSE,FALSE
"Rubus hispidus","Rubus hispidus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus hoffmeisterianus","Rubus hoffmeisterianus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus horridulus","Rubus horridus",1,0.98,"False",TRUE,FALSE,FALSE,FALSE
"Rubus horridus","Rubus horridus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus humilis","Rubus humilis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus ibericus","Rubus ibericus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus idaeus","Rubus idaeus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus inermis","Rubus inermis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus innominatus","Rubus innominatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus inopertus","Rubus inopertus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus inopterus","Rubus inopertus",1,0.966666666667,"False",FALSE,FALSE,FALSE,FALSE
"Rubus intermedius","Rubus intermedius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus invisus","Rubus invisus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus jamaicensis","Rubus jamaicensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus koehleri","Rubus koehleri",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus koeleri","Rubus koehleri",1,0.970833333333,"False",FALSE,FALSE,FALSE,FALSE
"Rubus laciniatus","Rubus laciniatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lambertianus","Rubus lambertianus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lanatus","Rubus lanatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus langei","Rubus langei",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lasiocarpus","Rubus lasiocarpus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lasiocladus","Rubus lasiocladus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lasiostylus","Rubus lasiostylus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lasiotrichos","Rubus lasiotrichus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lasiotrichus","Rubus lasiotrichus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lejeunei","Rubus lejeunei",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lentiginosus","Rubus lentiginosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus leucandrus","Rubus leucandrus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus leucanthemus","Rubus leucanthemus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus leucostachys","Rubus leucostachys",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lindebergii","Rubus lindebergii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lindleianus","Rubus lindleianus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus linearifoliolatus","Rubus linearifoliolus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus linearifoliolus","Rubus linearifoliolus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus loganobaccus","Rubus loganobaccus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus longipes","Rubus longipes",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus longipetiolatus","Rubus longipetiolatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus lutescens","Rubus lutescens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus macrophylloides","Rubus macrophylloides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus macrophyllopsis","Rubus macrophylloides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus macrophyllus","Rubus macrophyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus macrostemon","Rubus macrostemon",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus margaritae","Rubus margaritae",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus medius","Rubus medius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus megaphyllus","Rubus megaphyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus microacanthus","Rubus microacanthus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus microanchus","Rubus microacanthus",1,0.967365967366,"False",FALSE,FALSE,FALSE,FALSE
"Rubus microphyllus","Rubus microphyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus milliformis","Rubus milliformis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus minusculus","Rubus minusculus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus minutiflorens","Rubus minutiflorus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus minutiflorus","Rubus minutiflorus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus mircophyllus","Rubus microphyllus",1,0.977777777778,"False",FALSE,FALSE,FALSE,FALSE
"Rubus moluccanus","Rubus moluccanus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus montanus","Rubus montanus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus moorei","Rubus moorei",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus morifolius","Rubus morifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus mucronatus","Rubus mucronatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus mucronulatus","Rubus mucronulatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus nemoralis","Rubus nemoralis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus nemorosus","Rubus nemorosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus nessensis","Rubus nessensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus nigricaulis","Rubus nigricans",1,0.961616161616,"False",FALSE,FALSE,FALSE,FALSE
"Rubus nitidioides","Rubus nitioides",1,0.941414141414,"False",FALSE,TRUE,FALSE,FALSE
"Rubus nitidus","Rubus nitidus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus niveus","Rubus niveus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus nubigenus","Rubus nubigenus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus nutans","Rubus nutans",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus obliquatus","Rubus obliquus",1,0.973333333333,"False",FALSE,FALSE,FALSE,FALSE
"Rubus obovatus","Rubus obovatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus occidentalis","Rubus occidentalis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus occiduus","Rubus occidualis",1,0.943333333333,"False",FALSE,TRUE,FALSE,FALSE
"Rubus odoratus","Rubus odoratus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus ouensanensis","Rubus ouensanensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pallidus","Rubus pallidus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus palmatus","Rubus palmatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pannosus","Rubus pannosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus parviflorens","Rubus parviflorus",1,0.991414141414,"False",FALSE,FALSE,FALSE,FALSE
"Rubus parviflorus","Rubus parviflorus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus parvifolius","Rubus parvifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus parvulus","Rubus parvulus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus patulus","Rubus patulus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pectinellus","Rubus pectinellus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pedemontanus","Rubus pedemontanus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus peduncularis","Rubus pedunculosus",1,0.966666666667,"False",FALSE,FALSE,FALSE,FALSE
"Rubus peltatus","Rubus peltatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pensilvanicus","Rubus pensilvanicus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pentagonus","Rubus pentagonus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pergatus","Rubus pergratus",1,0.977777777778,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pergratiosus","Rubus pergratus",1,0.963888888889,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pergratus","Rubus pergratus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pervarius","Rubus pervarius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus phoenicolasius","Rubus phoenicolasius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pilosulus","Rubus pilosus",1,0.97037037037,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pilosus","Rubus pilosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pinnatus","Rubus pinnatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus platyphyllos","Rubus platyphyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus platyphyllus","Rubus platyphyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus plicatus","Rubus plicatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus polymorphus","Rubus polymorphus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus praecox","Rubus praecox",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus probabilis","Rubus probabilis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pruinosus","Rubus pruinosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pseudidaeus","Rubus pseudoidaeus",1,0.986111111111,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pseudo-ideus","Rubus pseudoidaeus",1,0.977777777778,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pseudoacer","Rubus pseudoacer",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pseudoidaeus","Rubus pseudoidaeus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pseudojaponicus","Rubus pseudojaponicus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pseudothyrsanthus","Rubus pseudothyrsanthus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pubescens","Rubus pubescens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pugnax","Rubus pugnax",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus pyramidatus","Rubus pyramidalis",1,0.975757575758,"False",TRUE,FALSE,FALSE,FALSE
"Rubus radula","Rubus radula",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rectangulatus","Rubus rectangulatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rhamnifolius","Rubus rhamnifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rhodophyllus","Rubus rhodophyllus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rhombifolius","Rubus rhombifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus ribisoideus","Rubus ribisoideus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rigidatus","Rubus rigidus",1,0.962962962963,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rigidulus","Rubus rigidus",1,0.97037037037,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rigidus","Rubus rigidus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus riogrande","Rubus riograndis",1,0.979259259259,"False",FALSE,FALSE,FALSE,FALSE
"Rubus riograndis","Rubus riograndis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus roribaccus","Rubus roribaccus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rosaceus","Rubus rosaceus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rosaeflorus","Rubus rosaefolius",1,0.962424242424,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rosaefolius","Rubus rosaefolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus roseolus","Rubus roseus",1,0.95,"False",FALSE,TRUE,FALSE,FALSE
"Rubus roseus","Rubus roseus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rosifolius","Rubus rosifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rosulatus","Rubus rosulentus",1,0.948148148148,"False",FALSE,TRUE,FALSE,FALSE
"Rubus rotundifolius","Rubus rotundifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rudis","Rubus rudis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rufus","Rubus rufus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus rugosus","Rubus rugosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus sanctus","Rubus sanctus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus saxatilis","Rubus saxatilis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus scaber","Rubus scaber",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus schleicheri","Rubus schleicheri",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus scissoides","Rubus scissoides",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus scissus","Rubus scissus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus scolocaulon","Rubus scolocaulon",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus semisetosus","Rubus semisetosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus serpens","Rubus serpens",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus setchuenensis","Rubus setchuenensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus setchuensis","Rubus setchuenensis",1,0.989743589744,"False",FALSE,FALSE,FALSE,FALSE
"Rubus setosus","Rubus setosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus silesiacus","Rubus silesiacus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus silvaticus","Rubus silvaticus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus sinkoensis","Rubus shinkoensis",1,0.972727272727,"False",FALSE,FALSE,FALSE,FALSE
"Rubus spectabilis","Rubus spectabilis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus spicifolius","Rubus spicifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus spiculus","Rubus siculus",1,0.9625,"False",TRUE,FALSE,FALSE,FALSE
"Rubus sprengelii","Rubus sprengelii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus stenopetalus","Rubus stenopetalus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus suberectus","Rubus suberectus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus subinermipes","Rubus subinermis",1,0.994444444444,"False",FALSE,FALSE,FALSE,FALSE
"Rubus subinermis","Rubus subinermis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus subornatus","Rubus subornatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus sulcatus","Rubus sulcatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus swinhoei","Rubus swinhoei",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus sylvaticus","Rubus sylvaticus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus taquetii","Rubus taquetii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus tereticaulis","Rubus tereticaulis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus thyrsanthus","Rubus thyrsanthus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus thyrsiflorus","Rubus thyrsiflorus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus thyrsoides","Rubus thyrsoideus",1,0.99696969697,"False",FALSE,FALSE,FALSE,FALSE
"Rubus thyrsoideus","Rubus thyrsoideus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus tomentaceus","Rubus tomentellus",1,0.951515151515,"False",FALSE,TRUE,FALSE,FALSE
"Rubus tomentellus","Rubus tomentellus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus tomentosus","Rubus tomentosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus tridactylis","Rubus tridactylus",1,0.993939393939,"False",FALSE,FALSE,FALSE,FALSE
"Rubus trifidus","Rubus trifidus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus trilobus","Rubus trilobus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus trivialis","Rubus trivialis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus tsangii","Rubus tsangii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus ulmifolis","Rubus ulmifolius",1,0.993333333333,"False",FALSE,FALSE,FALSE,FALSE
"Rubus ulmifolius","Rubus ulmifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus umbrosus","Rubus umbrosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus undulatus","Rubus undulatus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus ursinus","Rubus ursinus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus urticifolius","Rubus urticifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus vestitus","Rubus vestitus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus vigorosus","Rubus vigorosus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus villicaulis","Rubus villicaulis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus vitifolius","Rubus vitifolius",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus vulgaris","Rubus vulgaris",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus wahlbergii","Rubus wahlbergii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus wallichianus","Rubus wallichianus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus warmingii","Rubus warmingii",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus wheeleri","Rubus wheeleri",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rubus xanthoneurus","Rubus xanthoneurus",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rudbeckia hirta","Rudbeckia hirta",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rudbeckia serotina","Rudbeckia serotina",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rudgea citrifolia","Rudgea citrifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rudgea loretensis","Rudgea lorentensis",1,0.951818181818,"False",FALSE,TRUE,FALSE,FALSE
"Rudgea panurensis","Rudgea panurensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rudgea verticillata","Rudgea verticillata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Rudolfiella floribunda","Rudolfiella floribunda",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia amoena","Ruellia amoena",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia anisophylla","Ruellia anisophylla",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia asperula","Ruellia asperula",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia brevifolia","Ruellia brevifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia carolinensis","Ruellia caroliniensis",1,0.975641025641,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia caroliniensis","Ruellia caroliniensis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia coromandeliana","Ruellia coromandelina",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia digitalis","Ruellia digitalis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia geayi","Ruellia geayi",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia geminiflora","Ruellia geminiflora",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia glabra","Ruellia glabrata",1,0.966666666667,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia humilis","Ruellia humilis",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia imbricata","Ruellia imbricata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia linearibracteolata","Ruellia linearibracteolata",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia longiflora","Ruellia longiflora",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia longifolia","Ruellia longifolia",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia metallica","Ruellia metallica",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia nudiflora","Ruellia nudiflora",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia obliqua","Ruellia obliqua",1,1,"False",FALSE,FALSE,FALSE,FALSE
"Ruellia patula","Ruellia patula",1,1,"False",FALSE,FALSE,FALSE,FALSE
